time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-01T05:50:30.370Z,38.6065,-112.2315,11.59,1.22,ml,10,138,0.1032,0.13,uu,uu60303167,2018-11-02T16:50:44.840Z,"9km WSW of Monroe, Utah",earthquake,0.66,1.31,0.083,2,reviewed,uu,uu
2018-11-01T05:50:15.820Z,48.1596666666667,-122.4675,20.27,1.95,ml,30,45,,0.2,uw,uw61501897,2018-11-02T18:34:53.330Z,"4km ESE of Camano, Washington",earthquake,0.31,0.86,0.111978423676862,18,reviewed,uw,uw
2018-11-01T05:47:09.855Z,60.23,-140.9521,8.9,1.6,ml,,,,0.89,ak,ak20308138,2018-11-06T18:53:31.666Z,"84km ENE of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T05:45:37.552Z,62.5843,-151.2364,81.7,2.2,ml,,,,0.51,ak,ak20308134,2018-11-06T18:53:30.975Z,"65km WNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-01T05:41:03.470Z,45.449,-122.6635,21.31,1.25,ml,20,123,,0.17,uw,uw61501892,2018-11-02T18:28:31.730Z,"1km W of Milwaukie, Oregon",earthquake,0.35,0.63,0.122809265602441,10,reviewed,uw,uw
2018-11-01T05:34:30.930Z,37.1492,20.6093,10,4.5,mb,,140,2.637,0.74,us,us2000i54d,2018-11-01T06:06:25.040Z,"66km SSW of Lithakia, Greece",earthquake,7.3,1.9,0.139,15,reviewed,us,us
2018-11-01T05:27:07.184Z,63.999,-148.7585,0,1.4,ml,,,,0.39,ak,ak20308129,2018-11-06T18:53:30.417Z,"18km NNE of Healy, Alaska",explosion,,0,,,reviewed,ak,ak
2018-11-01T05:21:53.046Z,38.3735,-115.8253,1.1,1.3,ml,5,223.82,0.19,0.0957,nn,nn00663739,2018-11-02T02:04:53.360Z,"51km ENE of Warm Springs, Nevada",earthquake,,6.1,0,1,reviewed,nn,nn
2018-11-01T05:17:06.050Z,46.1343333333333,-122.16,6.07,0.58,ml,11,184,,0.17,uw,uw61501887,2018-11-02T18:16:38.840Z,"33km NE of Amboy, Washington",earthquake,0.48,0.56,0.281009922900778,9,reviewed,uw,uw
2018-11-01T05:14:51.277Z,38.3934,-115.8338,1,1.6,ml,14,155.99,0.2,0.2218,nn,nn00663685,2018-11-02T02:04:26.956Z,"49km SW of Currant, Nevada",earthquake,,2.9,0.32,8,reviewed,nn,nn
2018-11-01T05:12:52.070Z,33.5785,-116.5886667,13.91,0.63,ml,24,73,0.02056,0.15,ci,ci37410258,2018-11-01T16:01:05.024Z,"8km ENE of Anza, CA",earthquake,0.24,0.38,0.197,20,reviewed,ci,ci
2018-11-01T05:11:00.010Z,33.5011667,-116.794,2.68,0.22,ml,21,58,0.01237,0.16,ci,ci37410250,2018-11-01T16:24:29.228Z,"9km NE of Aguanga, CA",earthquake,0.2,0.2,0.15,4,reviewed,ci,ci
2018-11-01T05:07:52.154Z,38.3008,-115.7509,3.8,1.1,ml,11,185.96,0.139,0.251,nn,nn00663688,2018-11-02T02:04:28.435Z,"54km SSW of Currant, Nevada",earthquake,,5,0.22,7,reviewed,nn,nn
2018-11-01T05:05:53.964Z,38.3711,-115.847,0,1.2,ml,4,231.89,0.207,0.1612,nn,nn00663737,2018-11-02T02:04:50.405Z,"49km ENE of Warm Springs, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2018-11-01T05:05:28.240Z,33.9903333,-116.9678333,17.62,1.04,ml,47,42,0.06958,0.13,ci,ci37410242,2018-11-01T16:40:16.060Z,"7km N of Beaumont, CA",earthquake,0.15,0.47,0.183,22,reviewed,ci,ci
2018-11-01T05:05:16.220Z,35.2663,-97.7066,5,1.3,mb_lg,,72,0.084,1,us,us2000i567,2018-11-01T09:14:58.040Z,"9km WNW of Newcastle, Oklahoma",earthquake,1.3,1.5,0.295,3,reviewed,us,us
2018-11-01T05:05:00.714Z,38.3499,-115.8155,0,1.2,ml,4,222.12,0.181,0.0922,nn,nn00663738,2018-11-02T02:04:51.913Z,"51km ENE of Warm Springs, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2018-11-01T05:03:40.558Z,51.695,-178.4124,16.5,1.9,ml,,,,0.57,ak,ak20308122,2018-11-06T18:53:29.885Z,"28km SW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-01T05:03:21.770Z,33.4965,-116.7985,2.92,1.04,ml,52,33,0.0159,0.21,ci,ci37410234,2018-11-01T16:02:08.950Z,"9km NE of Aguanga, CA",earthquake,0.18,0.58,0.115,25,reviewed,ci,ci
2018-11-01T05:01:59.527Z,60.1072,-141.3791,0,1.3,ml,,,,0.39,ak,ak20308121,2018-11-06T18:53:29.357Z,"58km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-01T04:58:51.210Z,37.29,-122.2063333,2.78,1.89,md,44,73,0.05113,0.19,nc,nc73104656,2018-11-02T02:32:02.518Z,"11km SSE of Portola Valley, CA",earthquake,0.24,0.52,0.198,40,reviewed,nc,nc
2018-11-01T04:54:44.880Z,36.0216667,-120.583,1.71,0.47,md,15,142,0.03955,0.03,nc,nc73104651,2018-11-01T18:12:02.393Z,"19km NW of Parkfield, CA",earthquake,0.29,1.49,0.191,2,reviewed,nc,nc
2018-11-01T04:50:37.330Z,-7.1873,144.887,33.47,4.3,mb,,70,3.148,0.65,us,us2000i53u,2018-11-02T00:48:23.040Z,"129km S of Kundiawa, Papua New Guinea",earthquake,7.6,4.8,0.122,20,reviewed,us,us
2018-11-01T04:49:22.370Z,52.0345,-176.1178333,-1.8,-1.02,ml,5,153,0.02708,0.21,av,av70809529,2018-11-02T17:39:34.630Z,"40km ENE of Adak, Alaska",earthquake,0.47,1.77,0.338,4,reviewed,av,av
2018-11-01T04:38:37.790Z,38.7141667,-122.8558333,6.82,1.28,md,31,157,0.05085,0.06,nc,nc73104641,2018-11-02T10:44:03.072Z,"11km SW of The Geysers, CA",earthquake,0.23,0.64,0.087,6,reviewed,nc,nc
2018-11-01T04:35:00.430Z,36.9553333,-121.5886667,3.96,0.74,md,18,66,0.005303,0.06,nc,nc73104636,2018-11-01T18:42:02.567Z,"6km SSW of Gilroy, CA",earthquake,0.21,0.33,0.246,13,reviewed,nc,nc
2018-11-01T04:31:37.660Z,33.503,-116.7946667,2.2,0.32,ml,16,74,0.01048,0.15,ci,ci37410218,2018-11-01T16:01:26.797Z,"9km NE of Aguanga, CA",earthquake,0.28,0.31,0.114,8,reviewed,ci,ci
2018-11-01T04:30:19.450Z,34.028,-106.3334,7.85,3.4,ml,,36,0.272,0.74,us,us2000i53p,2018-11-01T04:50:18.040Z,"51km E of Socorro, New Mexico",earthquake,4.9,6.6,0.148,6,reviewed,us,us
2018-11-01T04:29:47.040Z,33.4931667,-116.7993333,2.71,1.34,ml,56,33,0.01917,0.2,ci,ci37410210,2018-11-01T16:02:17.730Z,"8km NE of Aguanga, CA",earthquake,0.18,0.43,0.138,28,reviewed,ci,ci
2018-11-01T04:27:40.880Z,40.1777,-14.7949,10,5,mb,,95,4.888,0.99,us,us2000i53n,2018-11-01T22:11:18.339Z,"North Atlantic Ocean",earthquake,8.3,1.9,0.045,155,reviewed,us,us
2018-11-01T04:22:46.020Z,52.0401667,-176.1285,3.1,-0.52,ml,5,130,0.01851,0.11,av,av61809451,2018-11-02T17:03:29.520Z,"40km ENE of Adak, Alaska",earthquake,0.52,0.8,0.092,5,reviewed,av,av
2018-11-01T04:22:31.560Z,52.0306667,-176.1155,-1.79,-1.24,ml,4,166,0.03095,0.14,av,av70809499,2018-11-02T17:05:07.570Z,"40km ENE of Adak, Alaska",earthquake,0.42,1.76,0.265,4,reviewed,av,av
2018-11-01T04:22:20.520Z,49.3047,-129.368,10,4.9,mb,,152,1.556,1.41,us,us2000i53f,2018-11-06T01:52:07.841Z,"208km SW of Port Hardy, Canada",earthquake,7.5,1.9,0.028,406,reviewed,us,us
2018-11-01T04:21:11.470Z,18.0108,-67.1063,18,2.32,md,6,151,0.0055,0.1,pr,pr2018305002,2018-11-01T08:15:10.370Z,"4km SW of Palmarejo, Puerto Rico",earthquake,1.15,0.62,0.24,6,reviewed,pr,pr
2018-11-01T04:19:12.350Z,37.634,-118.9556667,4.81,0.28,md,17,68,0.01717,0.06,nc,nc73104621,2018-11-01T16:15:50.390Z,"2km E of Mammoth Lakes, CA",earthquake,0.24,0.36,0.184,16,reviewed,nc,nc
2018-11-01T04:10:43.484Z,69.6121,-145.1026,8.9,1.4,ml,,,,0.64,ak,ak20333619,2018-11-06T18:53:28.875Z,"81km SW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T04:08:19.350Z,33.5098333,-116.7958333,3.86,0.9,ml,40,36,0.004543,0.19,ci,ci37410194,2018-11-01T16:03:23.160Z,"10km NE of Aguanga, CA",earthquake,0.19,0.48,0.116,26,reviewed,ci,ci
2018-11-01T04:07:18.437Z,63.4678,-147.4311,65.7,1.1,ml,,,,0.53,ak,ak20333618,2018-11-06T18:53:28.337Z,"76km E of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-01T04:00:07.849Z,37.3714,-117.1347,12.7,0.8,ml,18,103.36,0.399,0.1871,nn,nn00663658,2018-11-02T02:04:23.439Z,"38km SSE of Goldfield, Nevada",earthquake,,1.8,0.26,11,reviewed,nn,nn
2018-11-01T03:58:48.695Z,63.1704,-150.3927,104.9,1.6,ml,,,,0.46,ak,ak20307960,2018-11-06T18:53:27.741Z,"76km WSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-01T03:50:04.870Z,38.6933333,-112.5533333,6.19,0.29,md,4,262,0.118,0.06,uu,uu60303152,2018-11-02T16:34:48.370Z,"36km SSW of Fillmore, Utah",earthquake,2.91,5.46,0.405,3,reviewed,uu,uu
2018-11-01T03:31:02.759Z,63.2505,-151.1055,10.5,1.8,ml,,,,0.78,ak,ak20307821,2018-11-06T18:53:27.152Z,"109km W of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T03:28:09.458Z,51.6686,-178.4105,8.7,2.5,ml,,,,0.55,ak,ak20307820,2018-11-06T18:53:26.635Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-11-01T03:22:28.000Z,37.5972,20.4306,10,4.7,mb,,82,2.169,0.95,us,us2000i52h,2018-11-02T00:20:40.040Z,"37km WSW of Mouzaki, Greece",earthquake,7.1,1.9,0.118,22,reviewed,us,us
2018-11-01T03:11:28.770Z,52.0343333,-176.1105,-1.78,-0.99,ml,5,159,0.03038,0.18,av,av70809494,2018-11-02T16:49:40.840Z,"41km ENE of Adak, Alaska",earthquake,0.4,1.47,0.246,5,reviewed,av,av
2018-11-01T03:06:44.490Z,38.835,-122.8256667,2.25,0.57,md,15,69,0.008466,0.04,nc,nc73104616,2018-11-01T17:18:59.205Z,"9km NW of The Geysers, CA",earthquake,0.29,0.74,,1,reviewed,nc,nc
2018-11-01T03:02:36.820Z,52.0326667,-176.1218333,1.63,-1.1,ml,4,154,0.027,0.19,av,av70809489,2018-11-02T16:48:00.670Z,"40km ENE of Adak, Alaska",earthquake,0.76,3.36,0.347,3,reviewed,av,av
2018-11-01T03:02:22.400Z,36.7341,-116.172,4.7,-0.4,ml,7,97.46,0.033,0.1135,nn,nn00663650,2018-11-02T02:04:17.348Z,"55km ESE of Beatty, Nevada",earthquake,,2.5,0.11,3,reviewed,nn,nn
2018-11-01T02:56:21.920Z,38.8356667,-122.8256667,1.78,0.82,md,30,55,0.008206,0.04,nc,nc73104591,2018-11-02T09:22:02.586Z,"9km NW of The Geysers, CA",earthquake,0.17,0.28,0.163,7,reviewed,nc,nc
2018-11-01T02:48:13.330Z,46.8116667,-112.7991667,7.74,1.56,ml,12,88,0.174,0.18,mb,mb80317709,2018-11-01T14:52:32.200Z,"18km SSW of Lincoln, Montana",earthquake,0.55,1.51,0.038,3,reviewed,mb,mb
2018-11-01T02:47:17.300Z,47.3956666666667,-121.795833333333,17.77,0.78,ml,8,177,,0.13,uw,uw61501872,2018-11-06T19:32:20.000Z,"8km SSW of Riverbend, Washington",earthquake,1.08,0.76,0.187449637920697,3,reviewed,uw,uw
2018-11-01T02:44:49.150Z,37.4141,20.5509,10,4.9,mwr,,134,2.37,1.1,us,us2000i529,2018-11-01T02:57:49.040Z,"41km SW of Lithakia, Greece",earthquake,7.1,2,0.078,16,reviewed,us,us
2018-11-01T02:40:25.900Z,19.184,-155.4496667,31.57,1.68,md,19,138,0.03078,0.12,hv,hv70678067,2018-11-02T20:45:32.780Z,"3km SE of Pahala, Hawaii",earthquake,0.9,1.08,0.038,14,reviewed,hv,hv
2018-11-01T02:33:32.398Z,61.169,-139.9043,1.9,1,ml,,,,0.42,ak,ak20307681,2018-11-06T18:53:26.059Z,"137km WNW of Haines Junction, Canada",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T02:24:59.030Z,33.4881667,-116.7863333,4.89,0.01,ml,18,86,0.02683,0.09,ci,ci37410170,2018-11-01T16:32:08.570Z,"9km NE of Aguanga, CA",earthquake,0.19,0.41,0.038,6,reviewed,ci,ci
2018-11-01T02:24:45.520Z,52.0435,-176.1233333,3.31,-0.71,ml,5,127,0.01839,0.15,av,av70809389,2018-11-02T01:32:06.670Z,"41km ENE of Adak, Alaska",earthquake,0.71,0.81,0.088,5,reviewed,av,av
2018-11-01T02:23:12.610Z,37.491,-118.8566667,6.54,0.63,md,16,292,0.1013,0.03,nc,nc73104581,2018-11-01T16:57:03.952Z,"18km WSW of Toms Place, CA",earthquake,2.14,1.78,0.168,14,reviewed,nc,nc
2018-11-01T02:23:06.630Z,18.0143,-67.0996,10,1.67,md,3,134,0.0127,0.48,pr,pr2018305001,2018-11-01T04:01:10.848Z,"3km SW of Palmarejo, Puerto Rico",earthquake,4.11,3.29,0.01,2,reviewed,pr,pr
2018-11-01T02:21:15.120Z,46.5346666666667,-121.415,2.68,1.18,ml,13,113,,0.18,uw,uw61501867,2018-11-06T19:24:58.210Z,"21km ESE of Packwood, Washington",earthquake,0.53,0.96,0.120547528880646,7,reviewed,uw,uw
2018-11-01T02:17:12.046Z,62.9629,-149.5439,64.9,2.1,ml,,,,0.63,ak,ak20307675,2018-11-06T18:53:25.352Z,"56km SSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-01T02:12:27.560Z,52.0473333,-176.1196667,3.24,-1.02,ml,4,120,0.01835,0.19,av,av70809384,2018-11-02T01:30:58.770Z,"41km ENE of Adak, Alaska",earthquake,0.78,1.37,0.236,4,reviewed,av,av
2018-11-01T02:04:33.900Z,36.9523333,-121.5688333,5.05,1.19,md,21,79,0.01099,0.11,nc,nc73104576,2018-11-01T23:20:03.638Z,"6km S of Gilroy, CA",earthquake,0.25,0.52,0.208,18,reviewed,nc,nc
2018-11-01T02:01:33.430Z,52.0498333,-176.1205,4.08,-0.39,ml,5,114,0.01699,0.19,av,av61809351,2018-11-02T01:29:16.550Z,"41km ENE of Adak, Alaska",earthquake,0.74,1.22,0.072,5,reviewed,av,av
2018-11-01T01:57:18.990Z,32.9273333,-116.3118333,4.75,1.41,ml,57,60,0.09938,0.16,ci,ci37410162,2018-11-01T19:44:57.220Z,"24km ENE of Pine Valley, CA",earthquake,0.15,0.69,0.14,25,reviewed,ci,ci
2018-11-01T01:55:51.678Z,61.851,-157.7333,6.5,1.2,ml,,,,0.66,ak,ak20307672,2018-11-06T18:53:24.811Z,"113km ESE of Holy Cross, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-01T01:55:29.563Z,61.047,-148.1186,24.3,2,ml,,,,0.61,ak,ak20307670,2018-11-06T18:53:24.196Z,"43km NE of Whittier, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T01:54:08.900Z,32.9273333,-116.3105,5.53,0.82,ml,28,83,0.1004,0.18,ci,ci37410154,2018-11-01T16:30:08.380Z,"24km ENE of Pine Valley, CA",earthquake,0.22,1.17,0.094,13,reviewed,ci,ci
2018-11-01T01:51:22.660Z,36.3846667,-117.8186667,1.37,1.86,ml,31,79,0.1659,0.15,ci,ci37410146,2018-11-02T02:04:16.495Z,"20km NE of Olancha, CA",earthquake,0.21,0.83,0.129,23,reviewed,ci,ci
2018-11-01T01:46:17.450Z,51.6218,-174.4471,46.8,2.5,ml,,,,0.76,ak,ak20307533,2018-11-06T18:53:23.709Z,"66km SSW of Atka, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2018-11-01T01:34:09.980Z,33.5366667,-116.4515,6.21,0.88,ml,52,43,0.02529,0.15,ci,ci37410130,2018-11-01T16:25:01.660Z,"19km SW of La Quinta, CA",earthquake,0.15,0.3,0.134,23,reviewed,ci,ci
2018-11-01T01:31:21.148Z,58.9775,-154.3431,118,1.8,ml,,,,0.39,ak,ak20333609,2018-11-06T18:53:23.134Z,"92km SSE of Old Iliamna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-01T01:21:15.096Z,51.574,-177.7728,40.1,1.6,ml,,,,0.5,ak,ak20333608,2018-11-06T18:53:22.628Z,"42km SE of Tanaga Volcano, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-11-01T01:19:07.120Z,38.8363342,-122.8246689,1.86,0.93,md,14,68,0.008744,0.04,nc,nc73104561,2018-11-01T01:49:02.213Z,"9km NW of The Geysers, CA",earthquake,0.32,0.49,0.09,3,automatic,nc,nc
2018-11-01T01:15:54.213Z,61.6071,-149.8121,44.6,1.2,ml,,,,0.41,ak,ak20307529,2018-11-06T18:53:22.068Z,"2km S of Houston, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T01:14:36.340Z,52.076,-176.1341667,-0.92,-0.74,ml,5,128,0.02262,0.09,av,av70809374,2018-11-02T01:21:50.310Z,"42km ENE of Adak, Alaska",earthquake,0.27,0.29,0.356,5,reviewed,av,av
2018-11-01T01:07:52.060Z,38.8395004,-122.8261642,1.06,1.05,md,10,94,0.007337,0.04,nc,nc73104556,2018-11-01T01:09:29.188Z,"9km WNW of Cobb, CA",earthquake,0.34,0.5,,1,automatic,nc,nc
2018-11-01T01:07:20.290Z,33.497,-116.7873333,4.61,0.17,ml,14,121,0.0188,0.08,ci,ci37410114,2018-11-01T16:18:41.667Z,"9km NE of Aguanga, CA",earthquake,0.19,0.24,0.153,5,reviewed,ci,ci
2018-11-01T01:06:31.520Z,38.8364983,-122.8258362,1.6,0.91,md,13,79,0.007821,0.04,nc,nc73104551,2018-11-01T01:08:09.379Z,"9km NW of The Geysers, CA",earthquake,0.32,0.56,0.14,3,automatic,nc,nc
2018-11-01T01:05:19.190Z,-55.8983,-26.652,10,5,mb,,102,5.875,0.72,us,us2000i51r,2018-11-01T01:52:05.040Z,"95km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,8.2,1.8,0.099,33,reviewed,us,us
2018-11-01T01:04:54.120Z,38.8348333,-122.8266667,1.91,1.7,md,40,57,0.007843,0.06,nc,nc73104546,2018-11-02T07:34:02.962Z,"9km NW of The Geysers, CA",earthquake,0.17,0.24,0.126,10,reviewed,nc,nc
2018-11-01T01:04:25.320Z,38.8361667,-122.8245,1.86,2.14,md,51,35,0.008915,0.05,nc,nc73104541,2018-11-02T02:06:03.352Z,"9km NW of The Geysers, CA",earthquake,0.11,0.17,0.222,29,reviewed,nc,nc
2018-11-01T01:03:19.827Z,69.4802,-144.1108,5.6,1,ml,,,,0.66,ak,ak20333606,2018-11-06T18:53:21.566Z,"75km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T00:57:11.410Z,33.4926667,-116.7918333,4.42,0.49,ml,20,57,0.0209,0.16,ci,ci37410106,2018-11-01T16:02:33.933Z,"9km NE of Aguanga, CA",earthquake,0.27,0.44,0.119,14,reviewed,ci,ci
2018-11-01T00:52:37.860Z,32.8626,-100.9207,3.69,2.4,mb_lg,,51,0.034,0.3,us,us2000i50z,2018-11-01T18:25:42.766Z,"16km N of Snyder, Texas",earthquake,4.6,3.1,0.088,34,reviewed,us,us
2018-11-01T00:52:15.241Z,58.418,-154.8538,0.4,1.5,ml,,,,0.72,ak,ak20307528,2018-11-06T18:53:21.015Z,"109km ESE of King Salmon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-01T00:49:10.552Z,61.3086,-147.1561,16.2,1.4,ml,,,,0.46,ak,ak20307526,2018-11-06T18:53:20.444Z,"47km WNW of Valdez, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T00:44:33.080Z,52.043,-176.1263333,4.26,-1.14,ml,4,125,0.0173,0.11,av,av70809369,2018-11-02T01:13:18.590Z,"40km ENE of Adak, Alaska",earthquake,0.55,0.89,0.237,4,reviewed,av,av
2018-11-01T00:39:15.340Z,39.9306,20.2476,10,4,mb,,90,0.41,0.56,us,us2000i50u,2018-11-01T02:09:50.040Z,"11km S of Libohove, Albania",earthquake,4.6,2,0.299,3,reviewed,us,us
2018-11-01T00:37:09.410Z,33.4858333,-116.7805,4.54,0.53,ml,26,40,0.03123,0.15,ci,ci37410098,2018-11-01T16:02:50.468Z,"9km ENE of Aguanga, CA",earthquake,0.23,0.41,0.079,15,reviewed,ci,ci
2018-11-01T00:31:32.992Z,63.1,-150.2499,92.3,1.9,ml,,,,0.49,ak,ak20307520,2018-11-06T18:53:19.753Z,"72km WSW of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-01T00:25:48.940Z,52.0745,-176.1343333,-1.37,-0.46,ml,5,124,0.02118,0.09,av,av61809276,2018-11-02T01:05:48.770Z,"41km ENE of Adak, Alaska",earthquake,0.21,0.47,0.189,5,reviewed,av,av
2018-11-01T00:23:57.909Z,39.2442,-120.0883,7.9,-0.4,ml,3,180.95,0.047,0.0298,nn,nn00663656,2018-11-02T02:04:21.473Z,"3km W of Tahoe Vista, California",earthquake,,5.2,0.17,2,reviewed,nn,nn
2018-11-01T00:23:47.980Z,52.0763333,-176.1366667,-1.09,-0.92,ml,5,127,0.02246,0.07,av,av70809364,2018-11-02T01:09:31.120Z,"41km ENE of Adak, Alaska",earthquake,0.22,0.42,0.216,5,reviewed,av,av
2018-11-01T00:21:17.150Z,69.4908,-144.2125,10.4,3.4,ml,,,,0.59,ak,ak20307512,2018-11-06T18:56:41.729Z,"68km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-11-01T00:15:28.730Z,34.1261667,-117.7815,6.41,1.1,ml,42,80,0.03627,0.18,ci,ci37410082,2018-11-01T16:12:45.300Z,"3km NNW of La Verne, CA",earthquake,0.21,0.5,0.141,20,reviewed,ci,ci
2018-11-01T00:14:45.524Z,39.2286,-120.0965,8.2,-0.3,ml,4,114.15,0.031,0.0514,nn,nn00663655,2018-11-02T02:04:20.119Z,"4km WSW of Tahoe Vista, California",earthquake,,2.2,0,2,reviewed,nn,nn
2018-11-01T00:10:44.006Z,69.3894,-144.0008,5.3,1.1,ml,,,,0.5,ak,ak20333601,2018-11-06T18:53:18.328Z,"84km S of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-01T00:10:21.340Z,17.9443,-65.1171,13,2.87,md,4,347,0.758,0.3,pr,pr2018305000,2018-11-01T04:00:08.984Z,"41km ESE of Vieques, Puerto Rico",earthquake,14.86,21.51,0.36,3,reviewed,pr,pr
2018-11-01T00:04:16.761Z,69.4634,-144.126,7.8,1.5,ml,,,,0.44,ak,ak20333600,2018-11-06T18:53:17.812Z,"77km SSW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-01T00:04:14.066Z,36.7259,-116.2191,4,-0.1,ml,5,303.47,0.006,0.0349,nn,nn00663734,2018-11-02T02:04:48.788Z,"52km ESE of Beatty, Nevada",earthquake,,2,0.03,2,reviewed,nn,nn
2018-10-31T23:59:59.520Z,45.8098333333333,-122.454833333333,1.08,1.3,ml,9,292,,0.24,uw,uw61501862,2018-11-06T19:20:11.990Z,"4km NNW of Venersborg, Washington",explosion,9.3,31.61,0.105788440287875,3,reviewed,uw,uw
2018-10-31T23:59:45.621Z,66.122,-150.3928,7,1,ml,,,,0.58,ak,ak20307507,2018-11-06T18:53:17.305Z,"111km ESE of New Allakaket, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-31T23:50:49.760Z,32.8459,-100.918,1.36,3.1,mb_lg,,27,0.043,1.33,us,us2000i503,2018-11-01T18:25:25.787Z,"14km N of Snyder, Texas",earthquake,2.2,8.2,0.052,98,reviewed,us,us
2018-10-31T23:50:48.491Z,58.5923,-151.9538,31.7,2.6,ml,,,,0.59,ak,ak20307500,2018-11-01T01:51:18.040Z,"93km NNE of Kodiak, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-31T23:47:47.950Z,46.5596667,-112.383,2.37,1.4,ml,15,116,0.086,0.15,mb,mb80317609,2018-11-01T15:22:31.790Z,"21km W of Helena West Side, Montana",earthquake,0.46,0.8,0.013,3,reviewed,mb,mb
2018-10-31T23:47:05.270Z,52.0453333,-176.1175,4.35,-0.7,ml,4,126,0.02043,0.19,av,av61809256,2018-11-01T23:45:54.060Z,"41km ENE of Adak, Alaska",earthquake,1.1,1.28,0.137,4,reviewed,av,av
2018-10-31T23:46:00.360Z,52.0733333,-176.1361667,-1.22,-0.65,ml,5,120,0.01969,0.09,av,av61809251,2018-11-01T23:41:26.830Z,"41km ENE of Adak, Alaska",earthquake,0.27,0.36,0.349,5,reviewed,av,av
2018-10-31T23:45:27.056Z,60.0355,-152.9892,111.5,2,ml,,,,0.4,ak,ak20307496,2018-10-31T23:52:33.019Z,"51km SSW of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-31T23:38:06.430Z,33.5021667,-116.7851667,5.25,0.42,ml,14,76,0.07467,0.12,ci,ci37410074,2018-11-01T16:04:15.889Z,"10km NE of Aguanga, CA",earthquake,0.27,1.03,0.061,9,reviewed,ci,ci
2018-10-31T23:35:56.033Z,37.175,-116.0543,8.7,-0.5,ml,12,131.09,0.015,0.1351,nn,nn00663640,2018-11-01T00:34:18.690Z,"69km ENE of Beatty, Nevada",earthquake,,1.2,0.11,4,reviewed,nn,nn
2018-10-31T23:31:10.560Z,33.7816667,-116.9013333,7.93,1,ml,38,79,0.09618,0.2,ci,ci37410066,2018-11-01T16:02:00.252Z,"4km N of Valle Vista, CA",earthquake,0.24,0.76,0.103,27,reviewed,ci,ci
2018-10-31T23:28:12.800Z,52.0691667,-176.1031667,1.85,-0.75,ml,5,110,0.03054,0.15,av,av70809359,2018-11-01T23:44:11.460Z,"43km ENE of Adak, Alaska",earthquake,0.5,1.8,0.031,5,reviewed,av,av
2018-10-31T23:27:08.970Z,36.0805,-117.8591667,2.2,0.69,ml,10,165,0.03717,0.04,ci,ci37412189,2018-11-01T16:15:55.652Z,"9km ENE of Coso Junction, CA",earthquake,0.17,0.12,0.051,3,reviewed,ci,ci
2018-10-31T23:26:51.540Z,35.0425,-117.6733333,-0.82,1.36,ml,13,59,0.1095,0.13,ci,ci37410058,2018-11-01T16:12:18.930Z,"5km NNW of Boron, CA",quarry blast,0.4,31.61,0.112,6,reviewed,ci,ci
2018-10-31T23:26:16.960Z,46.4846667,-112.311,6.43,-0.16,md,3,191,0.132,0.01,mb,mb80317589,2018-11-01T14:47:59.570Z,"19km SW of Helena West Side, Montana",earthquake,2.06,5.86,,1,reviewed,mb,mb
